Date,Open,High,Low,Close,Adj Close,Volume
1976-10-08,16.805092,16.827497,16.581022,16.625837,4.268373,1549754
1976-10-11,16.625837,16.655712,16.566086,16.610899,4.264536,1052694
1976-10-12,16.610899,16.678120,16.192638,16.237452,4.168665,1981542
1976-10-13,16.237452,16.327080,16.117949,16.282267,4.180171,2734662
1976-10-14,16.222513,16.222513,15.744503,15.804254,4.057448,2520442
1976-10-15,15.804254,15.856537,15.684751,15.684751,4.026766,2672739
1976-10-18,15.699689,15.849068,15.699689,15.751972,4.044024,1514608
1976-10-19,15.751972,15.864006,15.625000,15.744503,4.042107,1899536
1976-10-20,15.744503,15.819192,15.744503,15.744503,4.042107,1134701
1976-10-21,15.744503,15.774379,15.326243,15.371056,3.946231,1757280
1976-10-22,15.371056,15.371056,15.117113,15.326243,3.934727,1844307
1976-10-25,15.326243,15.520435,15.266491,15.505497,3.980746,1246832
1976-10-26,15.527904,15.744503,15.527904,15.744503,4.042107,1387414
1976-10-27,15.744503,15.893881,15.625000,15.893881,4.080457,1437622
1976-10-28,15.893881,16.035791,15.849068,15.923757,4.088130,1332186
1976-10-29,15.923757,16.252390,15.923757,16.237452,4.168665,1772342
1976-11-01,16.237452,16.282267,16.140356,16.207577,4.160994,1568163
1976-11-03,16.177702,16.177702,15.878944,16.013384,4.111138,1909578
1976-11-04,16.013384,16.095543,15.908819,15.976040,4.136275,1256874
1976-11-05,15.976040,15.998446,15.654876,15.669814,4.056991,1489504
1976-11-08,15.639938,15.639938,15.385994,15.505497,4.014450,2445130
1976-11-09,15.505497,15.572717,15.385994,15.550311,4.026056,1511261
1976-11-10,15.550311,15.647407,15.468152,15.595124,4.037656,1240138
1976-11-11,15.595124,15.826661,15.546576,15.804254,4.091800,743078
1976-11-12,15.804254,15.804254,15.610062,15.654876,4.053129,1320470
1976-11-15,15.654876,15.834130,15.565249,15.789316,4.087933,1834266
1976-11-16,15.789316,15.908819,15.744503,15.744503,4.076330,1482810
1976-11-17,15.744503,15.983509,15.699689,15.983509,4.138210,1390762
1976-11-18,16.013384,16.215046,16.013384,16.192638,4.192352,1610003
1976-11-19,16.177702,16.177702,16.028322,16.132887,4.176888,1271936
1976-11-22,16.132887,16.312141,16.103010,16.222513,4.200087,1236790
1976-11-23,16.222513,16.237452,16.088074,16.095543,4.167215,840147
1976-11-24,16.132887,16.282267,16.132887,16.267328,4.211690,704586
1976-11-26,16.297203,16.461519,16.297203,16.379362,4.240698,908765
1976-11-29,16.371893,16.371893,16.200108,16.215046,4.198155,1578205
1976-11-30,16.215046,16.229982,16.088074,16.192638,4.192352,930522
1976-12-01,16.192638,16.364424,16.103010,16.103010,4.169153,1337206
1976-12-02,16.252390,16.364424,16.103010,16.103010,4.169153,1337206
1976-12-03,16.147825,16.252390,16.147825,16.252390,4.207828,1204992
1976-12-06,16.282267,16.401770,16.282267,16.312141,4.223294,1076125
1976-12-07,16.312141,16.356955,16.177702,16.177702,4.188488,1434275
1976-12-08,16.177702,16.312141,16.177702,16.297203,4.219429,1275283
1976-12-09,16.297203,16.379362,16.222513,16.222513,4.200087,1430928
1976-12-10,16.222513,16.289736,16.132887,16.192638,4.192352,1168173
1976-12-13,16.192638,16.207577,16.103010,16.132887,4.176888,1199971
1976-12-14,16.132887,16.162764,16.028322,16.125418,4.174949,1728829
1976-12-15,16.125418,16.162764,15.998446,16.058199,4.157548,1322144
1976-12-16,16.058199,16.065666,15.953633,15.968571,4.134344,1419213
1976-12-17,15.968571,16.088074,15.834130,15.834130,4.099535,1057715
1976-12-20,15.834130,15.908819,15.819192,15.878944,4.111137,868598
1976-12-21,15.878944,16.155294,15.849068,16.155294,4.182686,1787405
1976-12-22,16.155294,16.274797,16.140356,16.147825,4.180752,1477789
1976-12-23,16.147825,16.237452,16.147825,16.229982,4.202022,1308755
1976-12-27,16.342016,16.610899,16.342016,16.581022,4.292910,1176541
1976-12-28,16.595961,16.737869,16.595961,16.640774,4.308380,2003299
1976-12-29,16.640774,16.670650,16.521273,16.521273,4.277442,985750
1976-12-30,16.566086,16.760277,16.566086,16.760277,4.339320,1056042
1976-12-31,16.760277,16.849903,16.670650,16.678120,4.318049,1178214
1977-01-03,16.521273,16.760277,16.521273,16.521273,4.277442,1169846
1977-01-04,16.521273,16.566086,16.274797,16.312141,4.223294,1509587
1977-01-05,16.312141,16.416706,16.237452,16.371893,4.238766,1236790
1977-01-06,16.371893,16.521273,16.356955,16.371893,4.238766,1082819
1977-01-07,16.371893,16.379362,16.229982,16.252390,4.207828,1121312
1977-01-10,16.252390,16.312141,16.080605,16.207577,4.196223,1265242
1977-01-11,16.207577,16.252390,16.013384,16.073135,4.161417,1290346
1977-01-12,16.073135,16.073135,15.901350,16.073135,4.161417,1901210
1977-01-13,16.073135,16.207577,16.073135,16.162764,4.184621,1538038
1977-01-14,16.162764,16.192638,16.028322,16.162764,4.184621,1896189
1977-01-17,16.162764,16.312141,16.132887,16.312141,4.223294,2070243
1977-01-18,16.312141,16.476458,16.207577,16.446583,4.258102,2130493
1977-01-19,16.446583,16.707994,16.416706,16.581022,4.292910,1989910
1977-01-20,16.581022,16.670650,16.274797,16.312141,4.223294,1733850
1977-01-21,16.312141,16.461519,16.192638,16.371893,4.238766,2341366
1977-01-24,16.371893,16.491396,16.207577,16.237452,4.203959,1944723
1977-01-25,16.237452,16.312141,16.073135,16.117949,4.173018,2023382
1977-01-26,16.103010,16.103010,15.968571,16.028322,4.149814,1762301
1977-01-27,16.028322,16.103010,15.968571,16.043261,4.153679,1193277
1977-01-28,16.058199,16.386831,16.058199,16.282267,4.215563,1454358
1977-01-31,16.282267,16.446583,16.222513,16.446583,4.258102,1285325
1977-02-01,16.446583,16.603430,16.446583,16.521273,4.277442,1466074
1977-02-02,16.521273,16.536209,16.342016,16.386831,4.242630,1404150
1977-02-03,16.237452,16.237452,16.117949,16.200108,4.232875,1362310
1977-02-04,16.200108,16.267328,16.020853,16.073135,4.199697,1499546
1977-02-07,16.073135,16.162764,16.043261,16.162764,4.223117,1133027
1977-02-08,16.162764,16.259859,16.103010,16.132887,4.215313,1486157
1977-02-09,16.132887,16.147825,15.893881,16.013384,4.184087,1675274
1977-02-10,16.013384,16.132887,15.990978,16.073135,4.199697,1385741
1977-02-11,16.073135,16.110479,15.953633,15.953633,4.168478,1303734
1977-02-14,15.998446,16.386831,15.998446,16.386831,4.281663,1799120
1977-02-15,16.386831,16.401770,16.237452,16.267328,4.250437,1631760
1977-02-16,16.267328,16.371893,16.192638,16.222513,4.238729,1779037
1977-02-17,16.222513,16.244921,16.095543,16.162764,4.223117,1163152
1977-02-18,16.162764,16.185169,16.073135,16.140356,4.217260,1122986
1977-02-22,16.431644,16.551147,16.431644,16.476458,4.305082,1871085
1977-02-23,16.476458,16.528740,16.439114,16.506334,4.312890,1688662
1977-02-24,16.491396,16.491396,16.446583,16.461519,4.301178,868598
1977-02-25,16.461519,16.498865,16.454050,16.461519,4.301178,1429254
1977-02-28,16.461519,16.491396,16.454050,16.491396,4.308984,866925
1977-03-01,16.498865,16.595961,16.498865,16.551147,4.324599,1472768
1977-03-02,16.551147,16.581022,16.513803,16.521273,4.316793,1199971
1977-03-03,16.536209,16.640774,16.536209,16.625837,4.344111,1599962
1977-03-04,16.625837,16.670650,16.521273,16.610899,4.340209,2204131
1977-03-07,16.610899,16.760277,16.610899,16.760277,4.379239,1285325
1977-03-08,16.760277,16.805092,16.737869,16.737869,4.373385,2083632
1977-03-09,16.737869,16.737869,16.707994,16.707994,4.365575,4845072
1977-03-10,16.707994,16.999283,16.655712,16.999283,4.441688,2391574
1977-03-11,16.991814,16.991814,16.864841,16.924595,4.422173,1569837
1977-03-14,16.924595,17.029160,16.879780,16.969406,4.433884,1188256
1977-03-15,16.969406,17.096378,16.969406,17.044098,4.453399,1419213
1977-03-16,17.044098,17.066504,16.947001,16.969406,4.433884,2195763
1977-03-17,16.969406,16.976875,16.879780,16.939531,4.426077,1444317
1977-03-18,16.939531,17.014221,16.887249,16.939531,4.426077,1400803
1977-03-21,16.939531,16.969406,16.879780,16.924595,4.422173,860230
1977-03-22,16.924595,17.059034,16.879780,17.059034,4.457302,1733850
1977-03-23,17.059034,17.066504,16.879780,16.879780,4.410463,1973174
1977-03-24,16.879780,16.887249,16.707994,16.737869,4.373385,1611677
1977-03-25,16.737869,16.775215,16.581022,16.581022,4.332403,1390762
1977-03-28,16.581022,16.700525,16.581022,16.685589,4.359725,1216707
1977-03-29,16.700525,16.805092,16.700525,16.767746,4.381191,957299
1977-03-30,16.760277,16.760277,16.476458,16.528740,4.318743,2542198
1977-03-31,16.528740,16.640774,16.476458,16.521273,4.316793,1015875
1977-04-01,16.521273,16.640774,16.521273,16.610899,4.340209,1780710
1977-04-04,16.610899,16.618368,16.468988,16.476458,4.305082,965667
1977-04-05,16.476458,16.536209,16.401770,16.401770,4.285566,1847654
1977-04-06,16.401770,16.461519,16.386831,16.461519,4.301178,1303734
1977-04-07,16.461519,16.543678,16.431644,16.536209,4.320693,836800
1977-04-11,16.536209,16.566086,16.356955,16.528740,4.318743,1472768
1977-04-12,16.528740,16.685589,16.468988,16.655712,4.351917,1710419
1977-04-13,16.610899,16.610899,16.073135,16.356955,4.273858,3984842
1977-04-14,16.356955,16.461519,16.207577,16.252390,4.246536,2167312
1977-04-15,16.252390,16.282267,16.140356,16.282267,4.254342,2209152
1977-04-18,16.282267,16.289736,16.215046,16.252390,4.246536,1335533
1977-04-19,16.252390,16.304672,16.177702,16.200108,4.232875,1265242
1977-04-20,16.200108,16.222513,16.125418,16.132887,4.215313,1904557
1977-04-21,16.132887,16.162764,15.744503,15.774379,4.121639,3004112
1977-04-22,15.729565,15.729565,15.385994,15.415870,4.027963,3603261
1977-04-25,15.415870,15.512966,15.326243,15.430808,4.031868,2580691
1977-04-26,15.430808,15.565249,15.385994,15.505497,4.051382,1599962
1977-04-27,15.505497,15.654876,15.490559,15.610062,4.078704,1615024
1977-04-28,15.610062,15.632469,15.490559,15.520435,4.055286,1991584
1977-04-29,15.520435,15.520435,15.363587,15.460684,4.039671,1363984
1977-05-02,15.460684,15.535373,15.378525,15.535373,4.059188,1236790
1977-05-03,15.535373,15.654876,15.505497,15.610062,4.078704,1445990
1977-05-04,15.610062,15.759441,15.557780,15.707158,4.104074,1384067
1977-05-05,15.654876,15.654876,15.505497,15.565249,4.106043,1507914
1977-05-06,15.535373,15.535373,15.296367,15.311305,4.039056,1770669
1977-05-09,15.311305,15.356119,15.154457,15.251554,4.023292,1424234
1977-05-10,15.251554,15.371056,15.244085,15.251554,4.023292,1350595
1977-05-11,15.251554,15.266491,15.034955,15.102175,3.983887,1606656
1977-05-12,15.102175,15.109644,14.967734,15.079768,3.977978,1819203
1977-05-13,15.079768,15.191802,15.057361,15.132051,3.991771,1278630
1977-05-16,15.132051,15.244085,15.132051,15.132051,3.991771,1342227
1977-05-17,15.132051,15.259022,15.042424,15.259022,4.025262,1539712
1977-05-18,15.259022,15.326243,15.161926,15.176864,4.003588,1683642
1977-05-19,15.176864,15.206740,15.072299,15.072299,3.976009,1051021
1977-05-20,14.997610,14.997610,14.900514,14.930390,3.938571,2334672
1977-05-23,14.915452,14.915452,14.654039,14.661508,3.867640,2230909
1977-05-24,14.661508,14.825825,14.661508,14.788480,3.901137,2015014
1977-05-25,14.788480,14.840762,14.691384,14.766073,3.895223,1255200
1977-05-26,14.766073,14.885576,14.743666,14.878107,3.924780,1061062
1977-05-27,14.878107,14.893045,14.639101,14.654039,3.865671,1563142
1977-05-31,14.654039,14.736197,14.609226,14.668977,3.869611,1094534
1977-06-01,14.698853,14.878107,14.698853,14.818356,3.909017,1896189
1977-06-02,14.818356,14.840762,14.706322,14.728728,3.885375,1599962
1977-06-03,14.781011,14.982672,14.781011,14.982672,3.952363,1511261
1977-06-06,14.982672,15.057361,14.937859,14.967734,3.948423,1256874
1977-06-07,14.967734,15.117113,14.915452,15.109644,3.985858,423421
1977-06-08,15.109644,15.161926,15.072299,15.109644,3.985858,1536365
1977-06-09,15.109644,15.146989,15.012548,15.012548,3.960243,1077798
1977-06-10,15.012548,15.072299,14.967734,15.034955,3.966155,977382
1977-06-13,15.042424,15.161926,15.042424,15.146989,3.995708,821738
1977-06-14,15.184333,15.445746,15.184333,15.445746,4.074521,2304547
1977-06-15,15.445746,15.527904,15.356119,15.460684,4.078459,2535504
1977-06-16,15.438277,15.438277,15.251554,15.371056,4.054817,2234256
1977-06-17,15.371056,15.460684,15.348650,15.385994,4.058758,1032611
1977-06-20,15.408401,15.550311,15.408401,15.535373,4.098161,1107923
1977-06-21,15.535373,15.610062,15.483090,15.520435,4.094223,2035098
1977-06-22,15.520435,15.557780,15.483090,15.557780,4.104074,1457706
1977-06-23,15.557780,15.669814,15.557780,15.654876,4.129688,1539712
1977-06-24,15.677283,15.923757,15.677283,15.893881,4.192735,1824224
1977-06-27,15.893881,15.968571,15.834130,15.961102,4.210469,890355
1977-06-28,15.961102,16.065666,15.781848,15.781848,4.163183,1949744
1977-06-29,15.781848,15.878944,15.625000,15.849068,4.180914,2277770
1977-06-30,15.849068,15.916288,15.774379,15.774379,4.161214,1579878
1977-07-01,15.766910,15.766910,15.595124,15.632469,4.123776,1163152
1977-07-05,15.632469,15.751972,15.610062,15.625000,4.121807,962320
1977-07-06,15.625000,15.639938,15.490559,15.527904,4.096191,1686989
1977-07-07,15.527904,15.625000,15.490559,15.625000,4.121807,1082819
1977-07-08,15.625000,15.669814,15.415870,15.483090,4.084371,1097882
1977-07-11,15.483090,15.527904,15.423339,15.527904,4.096191,890355
1977-07-12,15.505497,15.625000,15.505497,15.505497,4.090281,1121312
1977-07-13,15.483090,15.632469,15.483090,15.602593,4.115895,979056
1977-07-15,15.662345,16.177702,15.662345,16.140356,4.257752,3916224
1977-07-18,16.162764,16.386831,16.162764,16.371893,4.318835,3275235
1977-07-19,16.371893,16.461519,16.297203,16.424175,4.332628,2240950
1977-07-20,16.416706,16.416706,16.289736,16.312141,4.303071,1469421
1977-07-21,16.312141,16.327080,16.177702,16.312141,4.303071,1581552
1977-07-22,16.312141,16.394300,16.289736,16.327080,4.307011,1430928
1977-07-25,16.327080,16.386831,16.282267,16.364424,4.316861,1034285
1977-07-26,16.327080,16.327080,16.207577,16.229982,4.281398,995792
1977-07-27,16.222513,16.222513,15.968571,15.983509,4.216378,1452685
1977-07-28,15.983509,16.043261,15.908819,15.953633,4.208500,1201645
1977-07-29,15.953633,16.020853,15.886413,16.020853,4.226232,917133
1977-08-01,16.020853,16.177702,16.020853,16.117949,4.251843,704586
1977-08-02,16.110479,16.110479,16.050730,16.088074,4.243963,774877
1977-08-03,16.088074,16.162764,16.028322,16.117949,4.251843,1225075
1977-08-04,16.073135,16.073135,15.931226,16.073135,4.279684,2041792
1977-08-05,16.073135,16.110479,15.923757,15.923757,4.239913,1020896
1977-08-08,15.923757,15.923757,15.766910,15.774379,4.200139,1153110
1977-08-09,15.789316,15.908819,15.789316,15.871475,4.225992,1328838
1977-08-10,15.871475,16.028322,15.834130,16.028322,4.267755,1029264
1977-08-11,16.028322,16.058199,15.878944,15.901350,4.233948,1148090
1977-08-12,15.901350,15.976040,15.864006,15.893881,4.231956,707933
1977-08-15,15.893881,16.095543,15.878944,16.095543,4.285653,878640
1977-08-16,16.088074,16.088074,15.983509,15.998446,4.259799,786592
1977-08-17,15.998446,16.140356,15.998446,16.058199,4.275708,903744
1977-08-18,15.998446,16.207577,15.983509,16.043261,4.271733,1199971
1977-08-19,16.043261,16.095543,15.968571,16.080605,4.281675,950605
1977-08-22,16.080605,16.222513,16.073135,16.207577,4.315483,928848
1977-08-23,16.207577,16.252390,16.103010,16.140356,4.297584,1025917
1977-08-24,16.140356,16.155294,15.961102,16.013384,4.263778,1046000
1977-08-25,16.013384,16.058199,15.946164,15.968571,4.251843,768182
1977-08-26,15.968571,16.005915,15.893881,15.990978,4.257812,1141395
1977-08-29,15.998446,16.103010,15.998446,16.103010,4.287644,982403
1977-08-30,16.103010,16.185169,15.931226,15.931226,4.241900,917133
1977-08-31,15.931226,16.058199,15.871475,16.035791,4.269744,1044326
1977-09-01,16.035791,16.073135,15.938695,15.961102,4.249856,875293
1977-09-02,15.983509,16.043261,15.983509,16.043261,4.271733,1074451
1977-09-06,16.043261,16.050730,15.923757,16.035791,4.269744,853536
1977-09-07,16.035791,16.043261,15.961102,16.005915,4.261787,736384
1977-09-08,15.998446,15.998446,15.849068,15.856537,4.222013,1112944
1977-09-09,15.849068,15.849068,15.699689,15.699689,4.180252,1430928
1977-09-12,15.699689,15.722096,15.610062,15.699689,4.180252,1256874
1977-09-13,15.699689,15.737034,15.632469,15.699689,4.180252,830106
1977-09-14,15.699689,15.789316,15.684751,15.722096,4.186217,694544
1977-09-15,15.722096,15.766910,15.639938,15.699689,4.180252,903744
1977-09-16,15.684751,15.684751,15.483090,15.490559,4.124568,1651843
1977-09-19,15.415870,15.415870,15.266491,15.281429,4.068883,1472768
1977-09-20,15.281429,15.475621,15.273960,15.475621,4.120591,1512934
1977-09-21,15.475621,15.475621,15.251554,15.311305,4.076840,1270262
1977-09-22,15.311305,15.453215,15.296367,15.393463,4.098714,1297040
1977-09-23,15.393463,15.445746,15.318774,15.356119,4.088771,1178214
1977-09-26,15.356119,15.535373,15.341181,15.505497,4.128543,435136
1977-09-27,15.505497,15.520435,15.415870,15.430808,4.108659,1245158
1977-09-28,15.430808,15.565249,15.430808,15.505497,4.128543,1077798
1977-09-29,15.512966,15.572717,15.512966,15.557780,4.142466,1082819
1977-09-30,15.557780,15.610062,15.512966,15.595124,4.152408,876966
1977-10-03,15.595124,15.684751,15.490559,15.684751,4.176274,1215034
1977-10-04,15.654876,15.654876,15.445746,15.475621,4.120591,1407498
1977-10-05,15.475621,15.490559,15.356119,15.378525,4.094737,1332186
1977-10-06,15.378525,15.460684,15.378525,15.408401,4.102693,962320
1977-10-07,15.408401,15.438277,15.341181,15.371056,4.092749,1166499
1977-10-10,15.371056,15.415870,15.326243,15.415870,4.104680,374886
1977-10-11,15.393463,15.393463,15.311305,15.326243,4.080814,843494
1977-10-12,15.296367,15.296367,15.184333,15.251554,4.060928,1318797
1977-10-13,15.251554,15.445746,15.244085,15.385994,4.096726,1534691
1977-10-14,15.385994,15.460684,15.341181,15.408401,4.102693,1814182
1977-10-17,15.408401,15.460684,15.363587,15.460684,4.116612,866925
1977-10-18,15.460684,15.490559,15.371056,15.378525,4.094737,898723
1977-10-19,15.378525,15.385994,15.259022,15.296367,4.072860,873619
1977-10-20,15.296367,15.453215,15.273960,15.400932,4.100703,1275283
1977-10-21,15.400932,15.505497,15.378525,15.460684,4.116612,1563142
1977-10-24,15.460684,15.512966,15.445746,15.460684,4.116612,1656864
1977-10-25,15.371056,15.385994,15.281429,15.371056,4.092749,2060202
1977-10-26,15.371056,15.595124,15.356119,15.565249,4.144455,3151389
1977-10-27,15.565249,15.610062,15.475621,15.550311,4.140479,1728829
1977-10-28,15.542842,15.542842,15.445746,15.468152,4.118602,871946
1977-10-31,15.468152,15.490559,15.356119,15.371056,4.092749,994118
1977-11-01,15.371056,15.393463,15.281429,15.281429,4.068883,1685315
1977-11-02,15.139520,15.139520,14.878107,14.915452,4.010641,3084445
1977-11-03,14.915452,14.982672,14.878107,14.937859,4.016667,2423373
1977-11-04,14.960265,15.117113,14.960265,15.117113,4.064867,3134653
1977-11-07,15.117113,15.132051,15.027486,15.057361,4.048800,1400803
1977-11-08,15.057361,15.079768,14.967734,14.997610,4.032735,1511261
1977-11-09,14.997610,15.102175,14.975203,15.102175,4.060853,1517955
1977-11-10,15.102175,15.505497,15.102175,15.490559,4.165281,2497011
1977-11-11,15.505497,15.580186,15.505497,15.542842,4.179345,1866064
1977-11-14,15.535373,15.535373,15.423339,15.430808,4.149219,1199971
1977-11-15,15.430808,15.714627,15.430808,15.595124,4.193403,1991584
1977-11-16,15.595124,15.625000,15.385994,15.408401,4.143191,1248506
1977-11-17,15.408401,15.490559,15.356119,15.415870,4.145200,1133027
1977-11-18,15.438277,15.587655,15.438277,15.550311,4.181348,1613350
1977-11-21,15.550311,15.595124,15.475621,15.565249,4.185369,1002486
1977-11-22,15.632469,15.908819,15.632469,15.908819,4.277749,2100368
1977-11-23,15.908819,16.088074,15.804254,16.043261,4.313901,1817530
1977-11-25,16.043261,16.088074,15.968571,16.058199,4.317920,965667
1977-11-28,16.058199,16.065666,15.953633,15.953633,4.289803,1847654
1977-11-29,15.953633,15.961102,15.699689,15.707158,4.223526,1789078
1977-11-30,15.707158,15.834130,15.639938,15.774379,4.241602,2239277
1977-12-01,15.774379,15.789316,15.669814,15.714627,4.225535,1000813
1977-12-02,15.714627,15.804254,15.669814,15.804254,4.249633,1273610
1977-12-05,15.804254,15.819192,15.684751,15.722096,4.227543,1213360
1977-12-06,15.677283,15.677283,15.490559,15.565249,4.185369,2510400
1977-12-07,15.565249,15.625000,15.520435,15.595124,4.193403,1815856
1977-12-08,15.602593,15.699689,15.602593,15.677283,4.215493,1151437
1977-12-09,15.677283,15.886413,15.550311,15.804254,4.249633,1805814
1977-12-12,15.804254,15.886413,15.729565,15.729565,4.229549,1089514
1977-12-13,15.729565,15.804254,15.692220,15.789316,4.245615,1002486
1977-12-14,15.789316,15.916288,15.722096,15.908819,4.277749,965667
1977-12-15,15.908819,15.990978,15.819192,15.819192,4.253651,1775690
1977-12-16,15.819192,15.893881,15.759441,15.759441,4.237584,1077798
1977-12-19,15.759441,15.819192,15.684751,15.722096,4.227543,917133
1977-12-20,15.722096,15.796785,15.632469,15.789316,4.245615,1842634
1977-12-21,15.789316,15.938695,15.789316,15.893881,4.273734,1641802
1977-12-22,15.931226,16.013384,15.931226,15.983509,4.297833,2445130
1977-12-23,15.983509,16.147825,15.983509,16.147825,4.342016,3337158
1977-12-27,16.147825,16.170233,16.073135,16.147825,4.342016,1502893
1977-12-28,16.147825,16.207577,16.088074,16.192638,4.354066,1315450
1977-12-29,16.192638,16.342016,16.125418,16.297203,4.382183,1800794
1977-12-30,16.297203,16.446583,16.297203,16.342016,4.394234,1994931
1978-01-03,16.043261,16.312141,16.043261,16.058199,4.317920,1496198
1978-01-04,16.058199,16.177702,15.983509,16.177702,4.350049,2560608
1978-01-05,16.177702,16.237452,15.893881,15.946164,4.287793,2051834
1978-01-06,15.946164,15.953633,15.811723,15.953633,4.289803,1779037
1978-01-09,15.953633,16.065666,15.849068,16.065666,4.319925,3099507
1978-01-10,16.065666,16.117949,15.923757,15.953633,4.289803,3941328
1978-01-11,15.953633,16.020853,15.864006,15.901350,4.275740,2316262
1978-01-12,15.916288,16.028322,15.916288,15.931226,4.283776,2075264
1978-01-13,15.931226,15.998446,15.864006,15.893881,4.273734,1380720
1978-01-16,15.893881,16.013384,15.774379,15.983509,4.297833,1886147
1978-01-17,15.983509,16.088074,15.938695,16.073135,4.321934,1643475
1978-01-18,16.073135,16.117949,15.953633,16.088074,4.325950,1486157
1978-01-19,16.088074,16.088074,15.953633,15.983509,4.297833,1646822
1978-01-20,15.968571,15.968571,15.841599,15.908819,4.277749,1400803
1978-01-23,15.908819,15.908819,15.804254,15.856537,4.263691,2943862
1978-01-24,15.856537,15.953633,15.819192,15.893881,4.273734,1899536
1978-01-25,15.893881,15.976040,15.878944,15.886413,4.271726,1402477
1978-01-26,15.886413,15.931226,15.774379,15.789316,4.245615,1683642
1978-01-27,15.789316,15.878944,15.789316,15.834130,4.257668,1789078
1978-01-30,15.834130,15.946164,15.804254,15.946164,4.287793,1169846
1978-01-31,15.946164,15.946164,15.804254,15.864006,4.265700,1338880
1978-02-01,15.864006,15.916288,15.811723,15.864006,4.265700,1183235
1978-02-02,15.864006,15.908819,15.699689,15.729565,4.229549,1956438
1978-02-03,15.565249,15.565249,15.415870,15.453215,4.201205,1758954
1978-02-06,15.453215,15.460684,15.363587,15.445746,4.199175,985750
1978-02-07,15.445746,15.580186,15.430808,15.580186,4.235723,1149763
1978-02-08,15.580186,15.647407,15.505497,15.542842,4.225571,1213360
1978-02-09,15.542842,15.542842,15.453215,15.520435,4.219480,1005834
1978-02-10,15.520435,15.550311,15.415870,15.415870,4.191051,1024243
1978-02-13,15.415870,15.445746,15.371056,15.438277,4.197144,1688662
1978-02-14,15.400932,15.400932,15.326243,15.371056,4.178866,1077798
1978-02-15,15.371056,15.415870,15.326243,15.371056,4.178866,1447664
1978-02-16,15.311305,15.311305,15.221678,15.296367,4.158561,1881126
1978-02-17,15.296367,15.318774,15.244085,15.251554,4.146378,1717114
1978-02-21,15.251554,15.273960,15.191802,15.251554,4.146378,2321283
1978-02-22,15.251554,15.311305,15.221678,15.221678,4.138258,1638454
1978-02-23,15.221678,15.296367,15.154457,15.296367,4.158561,1755606
1978-02-24,15.296367,15.385994,15.259022,15.333712,4.168716,2167312
1978-02-27,15.333712,15.363587,15.146989,15.161926,4.122015,1112944
1978-02-28,15.161926,15.161926,14.952796,15.012548,4.081401,2050160
1978-03-01,15.012548,15.087237,14.960265,15.027486,4.085464,2021709
1978-03-02,15.027486,15.072299,14.863169,14.878107,4.044849,2967293
1978-03-03,14.878107,14.922921,14.639101,14.654039,3.983936,3204944
1978-03-06,14.594288,14.594288,14.355282,14.392627,3.912865,2761440
1978-03-07,14.407565,14.624163,14.407565,14.624163,3.975813,3030890
1978-03-08,14.624163,14.743666,14.422502,14.706322,3.998147,2701190
1978-03-09,14.706322,14.781011,14.564412,14.594288,3.967694,2865203
1978-03-10,14.594288,14.683915,14.474785,14.504661,3.943323,4098646
1978-03-13,14.504661,14.564412,14.265655,14.280593,3.882407,3715392
1978-03-14,14.295531,14.519598,14.295531,14.474785,3.935203,3430880
1978-03-15,14.467316,14.467316,14.310468,14.347813,3.900684,1939702
1978-03-16,14.347813,14.549474,14.295531,14.534536,3.951446,1683642
1978-03-17,14.534536,14.594288,14.429971,14.571881,3.961601,1553101
1978-03-20,14.571881,14.601757,14.385158,14.385158,3.910834,2011667
1978-03-21,14.385158,14.400096,14.220841,14.295531,3.886470,2520442
1978-03-22,14.295531,14.385158,14.243248,14.310468,3.890530,2100368
1978-03-23,14.310468,14.385158,14.288062,14.325406,3.894591,1218381
1978-03-27,14.280593,14.280593,14.176028,14.235779,3.870224,1531344
1978-03-28,14.235779,14.332875,14.168559,14.317937,3.892559,1404150
1978-03-29,14.317937,14.340344,14.250717,14.250717,3.874285,1328838
1978-03-30,14.243248,14.243248,14.183497,14.213372,3.864131,1275283
1978-03-31,14.198435,14.198435,14.056525,14.071463,3.825553,2858509
1978-04-03,14.116276,14.116276,14.026649,14.116276,3.837737,1901210
1978-04-04,14.116276,14.243248,14.108807,14.220841,3.866163,2968966
1978-04-05,14.235779,14.429971,14.235779,14.422502,3.920988,2254339
1978-04-06,14.422502,14.579350,14.370220,14.377689,3.908805,2987376
1978-04-07,14.377689,14.519598,14.325406,14.392627,3.912865,1879453
1978-04-10,14.392627,14.429971,14.325406,14.400096,3.914896,1951418
1978-04-11,14.370220,14.370220,14.303000,14.332875,3.896621,1692010
1978-04-12,14.332875,14.459847,14.116276,14.116276,3.837737,2445130
1978-04-13,14.116276,14.310468,14.071463,14.310468,3.890530,5993162
1978-04-14,14.370220,14.579350,14.370220,14.549474,3.955509,4041744
1978-04-17,15.154457,15.154457,14.840762,15.005079,4.079371,5101133
1978-04-18,15.005079,15.117113,14.870638,15.012548,4.081401,3866016
1978-04-19,15.012548,15.176864,14.915452,15.117113,4.109830,2557261
1978-04-20,15.117113,15.408401,15.087237,15.146989,4.117953,2930474
1978-04-21,15.146989,15.266491,15.064830,15.176864,4.126074,2373165
1978-04-24,15.176864,15.430808,15.117113,15.415870,4.191051,1840960
1978-04-25,15.610062,15.774379,15.610062,15.639938,4.251969,6262611
